"study","fdate",day,month,year,round,"uniqueID","genus","species","caste","sex","det","collector","plant_genus_sp","plant_genus","plant_species","site","site_type","method",latitude,longitude,"latlong_accur","County","State","Country","data_entry","spec_notes","flr_notes","plantid_field","basicID","pre2010_gendet","pre2010_spdet","pre2010_det","older_sp",latitude_old,longitude_old,"taxonomy_notes","det_date"
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600676","Lasioglossum","quebecense","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","","","bee","Lasioglossum","quebecense","J. Gibbs","quebecense",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600677","Nomada","pygmaea","","f","M_Rightmyer","rachael winfree","Claytonia_virginica","Claytonia","virginica","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","","","bee","Nomada","pygmaea","S. Droege","pygmaea",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600678","Lasioglossum","subviridatum","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","","","bee","Lasioglossum","subviridatum","J. Gibbs","subviridatum",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600679","Bombus","bimaculatus","queen","f","J_Ascher","rachael winfree","Cardamine_concatenata","Cardamine","concatenata","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","recorded in field as Dentaria laciniata","","bee","Bombus","bimaculatus","T. Griswold","bimaculatus",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600680","Lasioglossum","quebecense","","f","J_Ascher","rachael winfree","Cardamine_concatenata","Cardamine","concatenata","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","recorded in field as Dentaria laciniata","","bee","Lasioglossum","quebecense","S. Droege","quebecense",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600681","Lasioglossum","quebecense","","f","J_Ascher","rachael winfree","Cardamine_concatenata","Cardamine","concatenata","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","recorded in field as Dentaria laciniata","","bee","Lasioglossum","quebecense","S. Droege","quebecense",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600682","Lasioglossum","quebecense","","f","J_Ascher","rachael winfree","Cardamine_concatenata","Cardamine","concatenata","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","recorded in field as Dentaria laciniata","","bee","Lasioglossum","quebecense","S. Droege","quebecense",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600683","Andrena","erythronii","","f","J_Ascher","rachael winfree","Erythronium_americanum","Erythronium","americanum","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","","","bee","Andrena","erythronii","T. Griswold","erythronii",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-10",10,4,2006,1,"nsf200600684","Lasioglossum","quebecense","","f","J_Ascher","rachael winfree","Erythronium_americanum","Erythronium","americanum","hunt","gradient","net",40.427,-74.779138,"specimens collected within 0.5 ha plot; gps point ","Hun","NJ","USA","KU","","","","bee","Lasioglossum","quebecense","S. Droege","quebecense",40.427,-74.779,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600685","Nomada","sp_seeTN","","m","M_Rightmyer","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","SD differentiates forms BHO from other species in collection but is not sure how many species are included in BHO. Recommends grouping as 1 species group.","","","bee","Nomada","unknown bidentate","S. Droege","species group BHO",40.5,-74.838,"unknown_bidentate",NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600686","Nomada","luteoloides","","m","M_Rightmyer","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Nomada","luteoloides","S. Droege","luteoloides",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600687","Andrena","erigeniae","","f","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600688","Andrena","erigeniae","","f","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600689","Osmia","cornifrons","","m","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Osmia","cornifrons","T. Griswold","cornifrons",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600690","Andrena","nuda","","f","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Andrena","nuda","T. Griswold","nuda",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-21",21,4,2006,1,"nsf200600691","Andrena","erigeniae","","f","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","edgewood","gradient","net",40.50025,-74.837805,"specimens collected within 0.5 ha plot; gps point ","Hunterdon","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.5,-74.838,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600692","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600693","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600694","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600695","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600696","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600697","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600698","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600699","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600700","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600701","Andrena","erigeniae","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600702","Andrena","miserabilis","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","miserabilis","T. Griswold","miserabilis",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600703","Andrena","nasonii","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","nasonii","T. Griswold","nasonii",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600704","Augochlora","pura","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Augochlora","pura","T. Griswold","pura",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600705","Augochlora","pura","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Augochlora","pura","T. Griswold","pura",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600706","Ceratina","calcarata","","m","J_Criscione","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Ceratina","calcarata","T. Griswold","calcarata",40.528,-74.497," ","Spring 2019"
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600707","Ceratina","calcarata","","m","J_Criscione","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Ceratina","calcarata","T. Griswold","calcarata",40.528,-74.497," ","Spring 2019"
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600708","Lasioglossum","oblongum","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Lasioglossum","oblongum","S. Droege","oblongum",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600709","Lasioglossum","obscurum","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Lasioglossum","obscurum","S. Droege","obscurum",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600710","Lasioglossum","subviridatum","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","can't get to species","","","bee","Lasioglossum","sp.","S. Droege","sp.",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600711","Lasioglossum","subviridatum","","f","J_Ascher","rachael winfree","Claytonia_virginica","Claytonia","virginica","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Lasioglossum","subviridatum","J. Gibbs","subviridatum",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600712","Andrena","arabis","","f","J_Ascher","rachael winfree","Alliaria_petiolata","Alliaria","petiolata","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","recorded in field as Alliaria officinalis","","bee","Andrena","arabis","T. Griswold","arabis",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600713","Andrena","carlini","","f","J_Ascher","rachael winfree","Alliaria_petiolata","Alliaria","petiolata","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","recorded in field as Alliaria officinalis","","bee","Andrena","carlini","T. Griswold","carlini",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600714","Augochlorella","aurata","","f","J_Ascher","rachael winfree","Alliaria_petiolata","Alliaria","petiolata","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","recorded in field as Alliaria officinalis","","bee","Augochlorella","aurata","T. Griswold","aurata",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600715","Lasioglossum","subviridatum","","f","J_Ascher","rachael winfree","Alliaria_petiolata","Alliaria","petiolata","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","recorded in field as Alliaria officinalis","","bee","Lasioglossum","subviridatum","J. Gibbs","subviridatum",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-25",25,4,2006,2,"nsf200600716","Lasioglossum","obscurum","","f","J_Ascher","rachael winfree","Alliaria_petiolata","Alliaria","petiolata","rutgersprep","gradient","net",40.528277,-74.497277,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","missing head (not with body in vial)","recorded in field as Alliaria officinalis","","bee","Lasioglossum","obscurum","S. Droege","obscurum",40.528,-74.497,NULL,NULL
"nsf2006","2006-04-26",26,4,2006,2,"nsf200600717","Andrena","erigeniae","","f","J_Ascher","hannah gaines","Claytonia_virginica","Claytonia","virginica","sixmile","gradient","net",40.475111,-74.563,"specimens collected within 0.5 ha plot; gps point ","Somerset","NJ","USA","KU","","","","bee","Andrena","erigeniae","T. Griswold","erigeniae",40.475,-74.563,NULL,NULL
